chain,block,txn,pending,sender,level,profit,reason,related_ids,feedback,ts
1,15892660,0xe0fb9a18de06c0f09a5c88e20649ec9e15f1537089f3fc15be699eab76599bd4,FALSE,0x251dcb42d7bf89da939ae8a5be7c129e0f9c6f40,3,10.1808428 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[78,62],""Extra"":{""Depositor"":""0x8cc02f4f383a11b989708437dba6bb0628d7ee78"",""Pool"":""0xe9f183fc656656f1f17af1f2b0df79b8ff9ad8ed""}}]}","{78,62}",TRUE,47:03.4
1,15910705,0xe89d71c840a73b52c1efaa9de13b4cc4682005b5401720a1b921d05818c4fce2,FALSE,0x97483b9a34e71b555373aa46e97450351eddfdbb,3,88.4618309 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[114,43],""Extra"":{""Depositor"":""0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8"",""Pool"":""0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0""}}]}","{114,43}",TRUE,39:36.0
1,15914195,0x151e870adec9eebed822dd9a9989b0b1202e01e8bee5ec902d2700b8e7de692a,FALSE,0x97483b9a34e71b555373aa46e97450351eddfdbb,3,86.88824592 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[99,39],""Extra"":{""Depositor"":""0xf021f084477242fe6835c67234b4345de4db19e1"",""Pool"":""0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0""}}]}","{99,39}",TRUE,49:38.7
1,15920429,0xb3100afcff6cd0e0197f13e473e9087a64a994df9485116a452b86d85e213d6f,FALSE,0x0000aad54d7e174793ec0bd829989739bee1a8d7,3,600 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[43,11],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{43,11}",TRUE,08:09.6
1,15922216,0x1621ba5c9b57930c97cc43d5d6d401ee9c69fed435b0b458ee031544a10bfa75,FALSE,0xb865aaf1f9f60630934739595f183c4900f65ed9,3,19.35225313 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[0,0],""Extra"":{""Pool"":""0xfeb4acf3df3cdea7399794d0869ef76a6efaff52"",""Token0"":""0xba100000625a3754423978a60c9317c58a424e3d"",""Token1"":""0x6b175474e89094c44da98b954eedeac495271d0f""}}]}","{0,0}",TRUE,13:22.0
1,15928595,0xcf8f242ea83100b6d43e659f7f53a698d304fc6ac2ca6fe79e3e07ee05fefe58,FALSE,0xfa12323eb952568ca05085b9da9f66a4458dee27,3,6.874266145 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[14,14],""Extra"":{""Pool"":""0xf5bce5077908a1b7370b9ae04adc565ebd643966"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0x3472a5a71965499acd81997a54bba8d852c6e53d""}}]}","{14,14}",TRUE,32:39.7
1,15929450,0xf97b40d9fca73d8244eab22ca431e90e7d0cf83b05696038ac3b41998a0b6060,FALSE,0x5a3e063746e1cac18dbf46c4639532baccfb2508,3,30.84947313 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[34,6],""Extra"":{""Pool"":""0x683923db55fead99a79fa01a27eec3cb19679cc3""}}]}","{34,6}",TRUE,35:16.6
1,15930281,0x5402499e593ac3f90c63a1ab28cb267d3894084beacb9369fcb97278390a768b,FALSE,0xb865aaf1f9f60630934739595f183c4900f65ed9,3,19.36294365 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[50,50],""Extra"":{""Pool"":""0xba12222222228d8ba445958a75a0704d566bf2c8"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0xa13a9247ea42d743238089903570127dda72fe44""}}]}","{50,50}",TRUE,37:41.1
1,15930687,0x64077fc48a3e2e77e6f73b9b80068b13cfd31cddc6732e4e3b041c97875862a2,FALSE,0xd40f88175b439e89d989b7c0f36d6c1aac1a8b33,3,50.25374832 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,10],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{42,10}",TRUE,38:50.5
1,15933364,0xef2b8c7a6fa81288d1c8b2a1751e16a80ad985224e331d1a571629e3d0f660bb,FALSE,0x5a3e063746e1cac18dbf46c4639532baccfb2508,3,27.0604248 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[34,6],""Extra"":{""Pool"":""0x683923db55fead99a79fa01a27eec3cb19679cc3""}}]}","{34,6}",TRUE,46:49.7
1,15937676,0xe81fb3ad579988b57b5c0ef58e45077667b31951e918267e0687c45ea6fdff3d,FALSE,0x6815466d3ff3418ea67cac0fad04621dff9041e4,3,5.109262342 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,10],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{42,10}",TRUE,59:31.8
1,15939402,0x142b21882020b6c85a81a8d7e4c469b8bba88e8c90080c9f3b4626a4dd05c4d6,FALSE,0x0000aad54d7e174793ec0bd829989739bee1a8d7,3,400 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[43,11],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{43,11}",TRUE,04:41.7
1,15939613,0xd74ef6441fbafc3f314fb80ae215c37a6e1419bc648c64f317bf981fca782635,FALSE,0x46c30d8a249d1ef68d856e6c710591c3798cd065,3,13.59635026 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[28,134],""Extra"":{""Depositor"":""0x42d7025938bec20b69cbae5a77421082407f053a"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{28,134}",TRUE,05:16.3
1,15940119,0x817e4e469b0d672c0d636f493b954c497c474c7a6bf4b388da333dae9afaa903,FALSE,0x3f1797ea7abee8fdcc335cc943241f3f5f238471,3,478.3340773 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[53,9],""Extra"":{""Pool"":""0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656""}}]}","{53,9}",TRUE,06:50.5
1,15941674,0x390def749b71f516d8bf4329a4cb07bb3568a3627c25e607556621182a17f1f9,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,171.1976215 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""171.1976215"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[68,109],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x46161158b1947d9149e066d6d31af1283b2d377c""}}]}","{23,68,109}",TRUE,11:23.6
1,15941704,0x6bfd9e286e37061ed279e4f139fbc03c8bd707a2cdd15f7260549052cbba79b7,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,171.0063275 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""171.0063275"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x46161158b1947d9149e066d6d31af1283b2d377c""}}]}","{23,39,80}",TRUE,11:29.7
1,15941711,0xc5a8f6d30b22d46f3e5f13e67b5044547f1c11e04a029bbd6baba4ced6bcc9ec,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,167.7825583 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""167.7825583"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x46161158b1947d9149e066d6d31af1283b2d377c""}}]}","{23,39,80}",TRUE,11:32.8
1,15941723,0x0249d39723c2a69308ce43b11f37a2687b79d4077a7defcc34dc56f71fb4abb9,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,164.7916793 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""164.7916793"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x46161158b1947d9149e066d6d31af1283b2d377c""}}]}","{23,39,80}",TRUE,11:32.9
1,15941725,0x52c53c5a2ae3082b8765dd5924d6ad0dc704223f6d0c98325a1b9ccd9d134ef7,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,162.3345404 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""162.3345404"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x46161158b1947d9149e066d6d31af1283b2d377c""}}]}","{23,39,80}",TRUE,11:33.3
1,15941742,0x909eb0d68be1787b01e00819606507f37aa0a80b8fc0c4c933eb9f1d50d5a35e,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,110.3078517 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""110.3078517"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,81],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x63cb0f59b7e67c7d4cb96214ca456597d85c587d""}}]}","{23,39,81}",TRUE,11:33.4
1,15941742,0xddd16a92db040ff35eb8adf4a61a50218b6c65e75306f8d1c217d09775a64cdb,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,108.8033149 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""108.8033149"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,81],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x63cb0f59b7e67c7d4cb96214ca456597d85c587d""}}]}","{23,39,81}",TRUE,11:33.4
1,15941742,0x97a058fd43b6a7751b87e5139ed9defd7c5c13944021e1f2ea0a07690ab1d64a,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,60.71898228 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[53],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""60.71898228"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,111],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x63cb0f59b7e67c7d4cb96214ca456597d85c587d""}}]}","{53,69,111}",TRUE,11:33.4
1,15941742,0x40b7f2d374380e4841c16fb7530374275e004bfb6a0957b0e2ffca9b1e41891e,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,102.7694778 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""102.7694778"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,81],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x63cb0f59b7e67c7d4cb96214ca456597d85c587d""}}]}","{23,39,81}",TRUE,11:33.4
1,15941909,0xb2d18c66a29ff0eddd3063c1c97058300880910394177e38197ef047fbb17b25,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,158.6379481 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""158.6379481"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x764a5a29f982d3513e76fe07df2034821fbdba72""}}]}","{23,39,80}",TRUE,12:04.2
1,15941922,0xc9cf938e87ab64185ab56bed80c7d9d03073e9f7915d56519242e30757ac9fb0,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,93.50285365 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""93.50285365"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x9a6c7ae10eb82a0d7dc3c296ecbc2e2bdc53e80b""}}]}","{23,39,80}",TRUE,12:07.2
1,15941919,0x577972ec985933ffda612fbe53e4ce93cf660ad0cf4d0698ebe969fdd9b6c417,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,93.88320738 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""93.88320738"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x9a6c7ae10eb82a0d7dc3c296ecbc2e2bdc53e80b""}}]}","{23,39,80}",TRUE,12:07.8
1,15941931,0x9c4aefe04185732423793374fde4a3074abd6d4a9a574a80c89826f7777afa64,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,90.00160591 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""90.00160591"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x9a6c7ae10eb82a0d7dc3c296ecbc2e2bdc53e80b""}}]}","{23,39,80}",TRUE,12:07.9
1,15941728,0x86b43f0ec7f8893b7cedfdc98ecfa64e47d20d6d4ceac26c22263aa4c23a19a0,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,74.22587588 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""74.22587588"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x46161158b1947d9149e066d6d31af1283b2d377c""}}]}","{23,39,80}",TRUE,11:35.2
1,15941755,0xb13090e5faa460ab1f4ecd72035951215411da54e50a144c589f120cd4685e8d,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,3,38.74901376 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,110],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0xcf3c8f51de189c8d5382713b716b133e485b99b7""}}]}","{69,110}",TRUE,11:40.2
1,15941768,0x249a9da18e6444631d32c34f33e652cc522604d41cfe03c096cc3459c311eb52,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,213.8158786 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[53],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""213.8158786"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,110],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x764a5a29f982d3513e76fe07df2034821fbdba72""}}]}","{53,69,110}",TRUE,11:40.8
1,15941857,0xfb2729bca301f1f870ac506bd142c89ab4a49f53a251127f8a844b178d9f54d5,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,98.27401459 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[53],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""98.27401459"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,110],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x9a6c7ae10eb82a0d7dc3c296ecbc2e2bdc53e80b""}}]}","{53,69,110}",TRUE,11:57.9
1,15941860,0x9f774fb45551066b27ca798d4bb6817f42c056f1f046e1e0baf42ba23951d069,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,200.362468 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[53],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""200.362468"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,110],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x477658494c3541ba272a7120176d77674a0183ba""}}]}","{53,69,110}",TRUE,11:58.2
1,15941905,0xf486bf24355ae255d2cfd1f76180b19b217ba7f7a8eb1e4dd5e6e13c197bd979,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,164.6946723 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""164.6946723"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x764a5a29f982d3513e76fe07df2034821fbdba72""}}]}","{23,39,80}",TRUE,12:03.5
1,15941903,0x3473fe728e282fc2c844e2c708ca4ce7443f34b8e215be18c999c33e059a91fe,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,203.8635623 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[53],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""203.8635623"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,110],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0xf3d7aa346965656e7c65fb4135531e0c2270af83""}}]}","{53,69,110}",TRUE,12:04.1
1,15941907,0x0359ad42b19a82214a1c83210e7b26701d1bf80dc1b9fbb8f9572029c637a531,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,162.7621253 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""162.7621253"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x764a5a29f982d3513e76fe07df2034821fbdba72""}}]}","{23,39,80}",TRUE,12:04.3
1,15941912,0x1149aea7856bd5aca4aaa2a881c95dca8114e13e8308aabdb163c39262ba0aac,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,94.35474319 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""94.35474319"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0x9a6c7ae10eb82a0d7dc3c296ecbc2e2bdc53e80b""}}]}","{23,39,80}",TRUE,12:06.7
1,15941937,0x18ffafae25e406b473c4b4ac9c43647be17937e23b563b99f4c52d35cc695b9a,FALSE,0x14c19962e4a899f29b3dd9ff52ebfb5e4cb9a067,5,174.0608019 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Profit"":""174.0608019"",""Sig"":""0x490e6cbc""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[39,80],""Extra"":{""Depositor"":""0x6cfa86a352339e766ff1ca119c8c40824f41f22d"",""Pool"":""0xf3d7aa346965656e7c65fb4135531e0c2270af83""}}]}","{23,39,80}",TRUE,12:07.3
